date,close,pivot,resistance,realized_vol_20d,median_vol_500d,vol_scale,state,position_pct
2016-02-16,4093.0,4066.6666666666665,4099.733333333334,0.013168049734753905,,,0,0.0
2016-02-17,4209.1,4082.8333333333335,4116.666666666667,0.014345424282303294,,,0,0.0
2016-02-18,4159.1,4163.466666666666,4256.633333333332,0.014565089857834678,,,0,0.0
2016-02-19,4163.1,4178.166666666667,4210.133333333334,0.014185365563325458,,,0,0.0
2016-02-21,4150.4,4153.833333333333,4185.766666666666,0.014204520912889264,,,0,0.0
2016-02-22,4210.3,4150.9,4153.699999999999,0.012751081762503811,,,0,0.0
2016-02-23,4157.0,4198.666666666667,4247.133333333334,0.013029920489670475,,,0,0.0
2016-02-24,4223.9,4176.3,4198.400000000001,0.013577768722462882,,,0,0.0
2016-02-25,4247.8,4178.499999999999,4270.799999999998,0.012785091513952976,,,0,0.0
2016-02-26,4228.7,4223.0,4274.1,0.01281411839405592,,,0,0.0
2016-02-28,4222.6,4249.866666666666,4273.233333333332,0.012704213800839139,,,0,0.0
2016-02-29,4208.8,4223.0,4228.3,0.010473839575464645,,,0,0.0
2016-03-01,4335.3,4219.5,4253.4,0.012140180671230983,,,0,0.0
2016-03-02,4321.2,4285.599999999999,4389.699999999999,0.011312849424002082,,,0,0.0
2016-03-03,4320.6,4326.700000000001,4353.100000000001,0.011339756384377328,,,0,0.0
2016-03-04,4321.0,4320.266666666667,4345.933333333334,0.011308662789646512,,,0,0.0
2016-03-06,4317.8,4325.2,4351.599999999999,0.011369087394902302,,,0,0.0
2016-03-07,4302.9,4317.066666666667,4322.933333333333,0.011371203898777934,,,0,0.0
2016-03-08,4270.5,4301.0,4332.5,0.011625485030585029,,,0,0.0
2016-03-09,4292.4,4277.233333333334,4302.466666666667,0.011555929966547002,,,0,0.0
2016-03-10,4285.2,4283.066666666667,4308.733333333334,0.011583398169236878,,,0,0.0
2016-03-11,4357.2,4287.8,4345.5,0.010450206628363113,,,0,0.0
2016-03-13,4353.6,4334.5,4384.2,0.009971016144570577,,,0,0.0
2016-03-14,4367.0,4353.066666666667,4357.733333333334,0.009966908668553133,,,0,0.0
2016-03-15,4372.6,4362.2,4383.7,0.00988805085340299,,,0,0.0
2016-03-16,4403.1,4361.2,4384.2,0.009555670776382752,,,0,0.0
2016-03-17,4407.4,4389.6,4429.800000000001,0.008897094484388357,,,0,0.0
2016-03-18,4405.3,4399.2,4429.9,0.008365978525819686,,,0,0.0
2016-03-20,4398.8,4402.966666666667,4421.433333333334,0.008360040957676567,,,0,0.0
2016-03-21,4422.4,4398.333333333333,4401.666666666666,0.008260548039019372,,,0,0.0
2016-03-22,4440.8,4412.433333333333,4439.566666666667,0.00822280189015488,,,0,0.0
2016-03-23,4402.0,4427.166666666667,4462.233333333334,0.00851244587987418,,,0,0.0
2016-03-24,4408.5,4414.233333333334,4436.966666666667,0.005453641341274958,,,0,0.0
2016-03-27,4416.8,4396.8,4420.400000000001,0.005370504363668289,,,0,0.0
2016-03-28,4394.6,4414.733333333334,4419.0666666666675,0.0055387997077268126,,,0,0.0
2016-03-29,4471.8,4405.766666666667,4422.2333333333345,0.006672867127978825,,,0,0.0
2016-03-30,4485.6,4442.433333333333,4503.366666666667,0.006652897507593015,,,0,0.0
2016-03-31,4486.0,4489.266666666667,4514.2333333333345,0.006548504762601208,,,0,0.0
2016-04-01,4536.4,4486.333333333333,4502.666666666666,0.0064386054178026805,,,0,0.0
2016-04-03,4527.4,4507.499999999999,4565.799999999998,0.006513420727454721,,,0,0.0
2016-04-04,4503.2,4529.666666666666,4531.9333333333325,0.006692009476736759,,,0,0.0
2016-04-05,4485.1,4518.3,4535.8,0.005926632553234001,,,0,0.0
2016-04-06,4539.1,4484.666666666667,4505.833333333334,0.006348212256462862,,,0,0.0
2016-04-07,4465.4,4519.433333333333,4564.366666666667,0.007548481368939975,,,0,0.0
2016-04-08,4476.4,4489.8,4521.900000000001,0.007554256328978791,,,0,0.0
2016-04-10,4478.4,4483.733333333333,4509.066666666666,0.0074316626187236135,,,0,0.0
2016-04-11,4450.2,4476.2,4483.4,0.007602404493757121,,,0,0.0
2016-04-12,4498.6,4471.233333333334,4495.166666666667,0.007941075984241723,,,0,0.0
2016-04-13,4555.4,4478.533333333334,4524.0666666666675,0.008319411881765541,,,0,0.0
2016-04-14,4552.0,4536.766666666666,4578.633333333333,0.0082931289671178,,,0,0.0
2016-04-15,4543.9,4552.866666666666,4568.533333333332,0.008298358414613394,,,0,0.0
2016-04-17,4514.7,4544.6,4559.900000000001,0.00816805517987035,,,0,0.0
2016-04-18,4558.8,4517.433333333333,4521.666666666667,0.008385215283567048,,,0,0.0
2016-04-19,4529.0,4544.099999999999,4581.199999999999,0.008585106465082605,,,0,0.0
2016-04-20,4541.4,4543.933333333333,4575.266666666666,0.008459078118597396,,,0,0.0
2016-04-21,4491.0,4539.266666666667,4563.7333333333345,0.008043484984513221,,,0,0.0
2016-04-22,4472.1,4510.7,4537.5,0.008073204861876602,,,0,0.0
2016-04-24,4476.2,4471.900000000001,4507.300000000001,0.00807645254820463,,,0,0.0
2016-04-25,4476.4,4478.599999999999,4482.0999999999985,0.007626530454733159,,,0,0.0
2016-04-26,4413.4,4465.999999999999,4490.799999999998,0.00819665953647481,,,0,0.0
2016-04-27,4439.1,4439.266666666667,4468.933333333334,0.0082824204076344,,,0,0.0
2016-04-28,4390.6,4418.533333333334,4460.166666666668,0.008567851580435932,,,0,0.0
2016-04-29,4340.8,4396.266666666667,4441.333333333335,0.008281163138656627,,,0,0.0
2016-05-01,4326.8,4346.099999999999,4390.799999999999,0.0076036374745691105,,,0,0.0
2016-05-02,4373.1,4330.433333333333,4336.566666666667,0.008042765798112722,,,0,0.0
2016-05-03,4343.8,4359.433333333333,4396.566666666667,0.008127069721160222,,,0,0.0
2016-05-04,4316.9,4347.933333333333,4372.066666666667,0.008123862277164523,,,0,0.0
2016-05-05,4301.6,4319.766666666666,4343.133333333333,0.007591227712132527,,,0,0.0
2016-05-06,4336.8,4313.233333333333,4335.066666666666,0.007188558998743153,,,0,0.0
2016-05-08,4339.9,4316.566666666667,4358.033333333333,0.007213964259846981,,,0,0.0
2016-05-09,4335.4,4337.166666666667,4343.533333333334,0.007219008615707267,,,0,0.0
2016-05-10,4396.8,4339.166666666667,4356.533333333334,0.008025707003936747,,,0,0.0
2016-05-11,4356.9,4377.599999999999,4421.499999999999,0.007760680956852488,,,0,0.0
2016-05-12,4340.8,4371.2,4391.799999999999,0.007703558159941152,,,0,0.0
2016-05-13,4325.8,4345.066666666667,4381.033333333333,0.007623262814617547,,,0,0.0
2016-05-15,4318.8,4332.133333333334,4357.266666666668,0.0073436651181943,,,0,0.0
2016-05-16,4376.2,4315.866666666666,4323.333333333332,0.008064658200391997,,,0,0.0
2016-05-17,4324.6,4363.3,4408.0,0.008395178651441576,,,0,0.0
2016-05-18,4341.6,4344.066666666667,4377.133333333333,0.008481918240000198,,,0,0.0
2016-05-19,4318.5,4335.9,4367.4,0.008011398049315829,,,0,0.0
2016-05-20,4366.2,4315.2,4346.9,0.008326322984178918,,,0,0.0
2016-05-22,4368.4,4355.099999999999,4392.5999999999985,0.007979396464864981,,,0,0.0
2016-05-23,4354.6,4369.133333333333,4371.066666666667,0.007578985039046751,,,0,0.0
2016-05-24,4455.4,4362.900000000001,4375.200000000001,0.009096616728425978,,,0,0.0
2016-05-25,4474.5,4419.0,4494.0,0.008865472367155375,,,0,0.0
2016-05-26,4497.3,4472.133333333334,4493.666666666668,0.00870427321199577,,,0,0.0
2016-05-27,4515.1,4487.099999999999,4508.399999999999,0.008509062262547312,,,0,0.0
2016-05-29,4521.4,4507.533333333334,4522.966666666667,0.008402092726960336,,,0,0.0
2016-05-30,4522.8,4520.933333333333,4524.666666666667,0.008307110130709412,,,0,0.0
2016-05-31,4525.6,4521.433333333333,4527.766666666666,0.008307998710470542,,,0,0.0
2016-06-01,4523.2,4518.233333333334,4537.366666666667,0.008298603390735834,,,0,0.0
2016-06-02,4532.5,4522.099999999999,4539.799999999999,0.00780341653304236,,,0,0.0
2016-06-03,4509.7,4518.400000000001,4548.4000000000015,0.0075622748177660015,,,0,0.0
2016-06-05,4507.2,4508.633333333334,4537.066666666668,0.00747531154574794,,,0,0.0
2016-06-06,4522.0,4508.599999999999,4512.0999999999985,0.007371943091165268,,,0,0.0
2016-06-07,4513.1,4521.966666666667,4537.633333333334,0.00738200617317687,,,0,0.0
2016-06-08,4519.0,4523.900000000001,4535.800000000001,0.006907970262619057,,,0,0.0
2016-06-09,4511.7,4518.333333333333,4531.766666666666,0.006206644154570392,,,0,0.0
2016-06-10,4466.0,4509.766666666666,4525.233333333333,0.006764122379787733,,,0,0.0
2016-06-12,4455.1,4475.666666666667,4504.233333333334,0.006642292605329982,,,0,0.0
2016-06-13,4419.6,4455.566666666667,4459.533333333333,0.006576453421151161,,,0,0.0
2016-06-14,4419.2,4431.833333333333,4449.666666666666,0.006578388333766966,,,0,0.0
2016-06-15,4413.4,4417.3,4442.5,0.0065356921967397565,,,0,0.0
2016-06-16,4433.0,4420.266666666666,4437.033333333333,0.003998951561250272,,,0,0.0
2016-06-17,4368.6,4408.7,4457.7,0.00497157330160291,,,0,0.0
2016-06-19,4401.0,4389.5,4418.5,0.005149793096188267,,,0,0.0
2016-06-20,4402.3,4399.5,4408.0,0.005025239369824068,,,0,0.0
2016-06-21,4400.8,4412.599999999999,4433.299999999999,0.004991985442083016,,,0,0.0
2016-06-22,4421.5,4406.3,4417.3,0.0051621539500154535,,,0,0.0
2016-06-23,4460.6,4420.166666666667,4442.233333333334,0.0056155558804011916,,,0,0.0
2016-06-24,4268.9,4459.433333333333,4501.966666666667,0.010991966287232377,,,0,0.0
2016-06-26,4241.2,4325.366666666667,4409.933333333333,0.010958052676629972,,,0,0.0
2016-06-27,4197.3,4242.0,4259.6,0.011067390708917102,,,0,0.0
2016-06-28,4286.1,4215.8,4256.6,0.01236288478137926,,,0,0.0
2016-06-29,4373.0,4256.766666666667,4320.7333333333345,0.013323270682238103,,,0,0.0
2016-06-30,4403.3,4344.233333333334,4413.166666666667,0.013457780895672448,,,0,0.0
2016-07-01,4441.3,4388.566666666667,4431.633333333333,0.013626521483962062,,,0,0.0
2016-07-03,4433.8,4429.233333333334,4465.166666666667,0.013626768527434547,,,0,0.0
2016-07-04,4442.2,4437.733333333334,4442.0666666666675,0.013456818415994326,,,0,0.0
2016-07-05,4404.1,4444.7,4456.0,0.013580455413786413,,,0,0.0
2016-07-06,4441.3,4410.2,4436.0,0.013600517455234041,,,0,0.0
2016-07-07,4457.3,4420.033333333333,4467.666666666666,0.013619508515948288,,,0,0.0
2016-07-08,4523.3,4453.400000000001,4471.000000000001,0.01397770446607175,,,0,0.0
2016-07-10,4526.5,4499.566666666667,4553.133333333333,0.013958811133962017,,,0,0.0
2016-07-11,4554.8,4525.2,4528.5,0.013497141969845586,,,0,0.0
2016-07-12,4575.3,4550.2,4574.0,0.013453242269563449,,,0,0.0
2016-07-13,4561.5,4571.933333333333,4591.266666666666,0.013496039900376573,,,0,0.0
2016-07-14,4587.5,4570.533333333333,4581.366666666666,0.013511650885792701,,,0,0.0
2016-07-15,4567.6,4587.233333333334,4614.366666666667,0.013573445335546549,,,0,0.0
2016-07-17,4592.1,4575.0,4602.0,0.01349937894077243,,,0,0.0
2016-07-18,4616.0,4593.333333333334,4599.5666666666675,0.00851608188794609,,,0,0.0
2016-07-19,4611.0,4609.733333333334,4633.866666666667,0.008248914956249643,,,0,0.0
2016-07-20,4658.8,4607.166666666667,4620.233333333334,0.007597866595889333,,,0,0.0
2016-07-21,4643.3,4642.533333333333,4681.2666666666655,0.0068353897356036985,,,0,0.0
2016-07-22,4663.9,4648.033333333333,4663.166666666666,0.005673275965949458,,,0,0.0
2016-07-24,4664.0,4656.3,4678.0,0.005647117203548607,,,0,0.0
2016-07-25,4661.0,4664.066666666667,4665.533333333333,0.005530979775532052,,,0,0.0
2016-07-26,4699.3,4662.033333333334,4674.466666666667,0.005585852515227642,,,0,0.0
2016-07-27,4712.3,4682.166666666667,4717.433333333334,0.005580772061937201,,,0,0.0
2016-07-28,4733.4,4705.0,4726.9,0.004878345357440712,,,0,0.0
2016-07-29,4735.6,4722.633333333333,4749.666666666666,0.004788639153319175,,,0,0.0
2016-07-31,4736.3,4731.033333333334,4746.966666666667,0.0048363398833746185,,,0,0.0
2016-08-01,4754.3,4738.633333333334,4741.666666666668,0.003978344521766551,,,0,0.0
2016-08-02,4716.5,4749.266666666666,4771.4333333333325,0.004605431551739331,,,0,0.0
2016-08-03,4733.5,4723.266666666666,4758.633333333333,0.004516017495832257,,,0,0.0
2016-08-04,4751.2,4724.033333333334,4743.966666666667,0.004496421930222324,,,0,0.0
2016-08-05,4786.6,4740.866666666666,4761.833333333332,0.0045035202089440856,,,0,0.0
2016-08-07,4789.4,4778.9,4807.9,0.004452460681580889,,,0,0.0
2016-08-08,4781.1,4788.499999999999,4792.0999999999985,0.00428725322241896,,,0,0.0
2016-08-09,4789.1,4784.433333333333,4800.166666666667,0.004227238092665345,,,0,0.0
2016-08-10,4780.4,4793.333333333333,4805.966666666666,0.0042482904226282345,,,0,0.0
2016-08-11,4805.6,4784.466666666666,4798.9333333333325,0.004262078904284794,,,0,0.0
2016-08-12,4808.5,4799.5,4819.6,0.0037964133803213935,,,0,0.0
2016-08-14,4809.2,4802.400000000001,4815.100000000001,0.003635730993556857,,,0,0.0
2016-08-15,4825.5,4809.0,4810.4,0.0036025939944084157,,,0,0.0
2016-08-16,4804.5,4823.633333333333,4839.566666666667,0.0038357065196964564,,,0,0.0
2016-08-17,4809.1,4810.2,4821.299999999999,0.00380538750951349,,,0,0.0
2016-08-18,4811.9,4798.666666666667,4822.633333333334,0.003472049554381797,,,0,0.0
2016-08-19,4810.2,4807.999999999999,4820.5999999999985,0.0034675930381896296,,,0,0.0
2016-08-21,4808.9,4805.033333333333,4823.366666666666,0.0033808954150069074,,,0,0.0
2016-08-22,4810.0,4809.166666666667,4810.533333333334,0.0033825276485938962,,,0,0.0
2016-08-23,4821.5,4806.900000000001,4822.600000000001,0.003397435533557072,,,0,0.0
2016-08-24,4786.7,4823.033333333333,4836.666666666666,0.00377431740194756,,,0,0.0
2016-08-25,4783.9,4794.5,4817.1,0.003244238368905877,,,0,0.0
2016-08-26,4784.8,4782.733333333333,4796.066666666666,0.0031732448591868037,,,0,0.0
2016-08-28,4781.8,4787.133333333332,4815.866666666665,0.003090965310663996,,,0,0.0
2016-08-29,4796.7,4781.366666666666,4787.633333333331,0.002691175226325167,,,0,0.0
2016-08-30,4774.7,4793.2,4809.9,0.00288451651251433,,,0,0.0
2016-08-31,4775.0,4778.166666666667,4795.633333333334,0.0028604884282617663,,,0,0.0
2016-09-01,4779.4,4768.599999999999,4784.999999999999,0.0028413897681711458,,,0,0.0
2016-09-02,4799.2,4775.099999999999,4799.999999999999,0.002961557380616979,,,0,0.0
2016-09-04,4801.9,4797.366666666666,4820.033333333332,0.002714019908621542,,,0,0.0
2016-09-05,4791.5,4801.0,4804.4,0.0027501331799921,,,0,0.0
2016-09-06,4828.5,4793.333333333333,4804.566666666666,0.0032692190084011165,,,0,0.0
2016-09-07,4827.4,4816.766666666666,4843.133333333333,0.0031827144331100787,,,0,0.0
2016-09-08,4796.4,4826.566666666667,4840.433333333333,0.003361155891768862,,,0,0.0
2016-09-09,4668.5,4807.7,4825.7,0.006814394686676419,,,0,0.0
2016-09-11,4663.4,4710.866666666667,4755.633333333333,0.006798247366837099,,,0,0.0
2016-09-12,4762.6,4662.933333333333,4671.866666666667,0.008503477064437935,,,0,0.0
2016-09-13,4725.8,4721.333333333333,4813.466666666666,0.008656684510432687,,,0,0.0
2016-09-14,4739.8,4729.733333333334,4759.966666666667,0.008695865750677245,,,0,0.0
2016-09-15,4807.8,4744.566666666667,4765.733333333334,0.009308778650472718,,,0,0.0
2016-09-16,4818.7,4784.400000000001,4849.600000000001,0.009167667845434537,,,0,0.0
2016-09-18,4828.8,4810.766666666666,4830.133333333333,0.009172518549238716,,,0,0.0
2016-09-19,4794.7,4825.8,4837.8,0.00932774073961853,,,0,0.0
2016-09-20,4803.8,4808.166666666667,4830.933333333334,0.009333829802185384,,,0,0.0
2016-09-21,4849.6,4807.099999999999,4819.899999999999,0.009544737616968748,,,0,0.0
2016-09-22,4887.3,4832.666666666667,4874.133333333334,0.009591834276179923,,,0,0.0
2016-09-23,4859.4,4875.933333333333,4906.266666666666,0.009714202028149235,,,0,0.0
2016-09-25,4860.1,4867.8,4884.3,0.009715757029889546,,,0,0.0
2016-09-26,4814.8,4858.566666666667,4863.933333333333,0.009941772780249079,,,0,0.0
2016-09-27,4863.6,4829.066666666667,4847.933333333333,0.010187086902147513,,,0,0.0
2016-09-28,4872.4,4844.933333333333,4886.066666666667,0.010167236364217734,,,0,0.0
2016-09-29,4840.0,4865.433333333333,4883.166666666667,0.010166589631817899,,,0,0.0
2016-09-30,4866.3,4844.866666666666,4874.333333333332,0.01023358653194457,,,0,0.0
2016-10-02,4877.8,4856.366666666666,4898.033333333332,0.010110857188482427,,,0,0.0
2016-10-03,4871.6,4875.099999999999,4880.799999999999,0.007798230514770577,,,0,0.0
2016-10-04,4854.9,4866.466666666666,4887.233333333333,0.00786669107665678,,,0,0.0
2016-10-05,4877.1,4861.499999999999,4884.0999999999985,0.006482881105550709,,,0,0.0
2016-10-06,4865.3,4873.166666666667,4894.633333333334,0.0062003404096215384,,,0,0.0
2016-10-07,4861.6,4865.466666666666,4883.033333333333,0.006209176341564653,,,0,0.0
2016-10-09,4870.6,4861.433333333333,4885.966666666667,0.005402240810708973,,,0,0.0
2016-10-10,4896.9,4872.166666666667,4875.133333333334,0.005495802569381535,,,0,0.0
2016-10-11,4828.7,4888.466666666666,4912.133333333332,0.0063943781166741175,,,0,0.0
2016-10-12,4811.3,4842.833333333333,4885.266666666666,0.0062376780091605,,,0,0.0
2016-10-13,4795.7,4818.799999999999,4834.899999999999,0.006269477369121844,,,0,0.0
2016-10-14,4804.6,4789.233333333334,4821.5666666666675,0.0058732613375113004,,,0,0.0
2016-10-16,4795.7,4812.133333333333,4835.666666666666,0.005549388302107834,,,0,0.0
2016-10-17,4810.3,4797.0,4807.0,0.005497672738735293,,,0,0.0
2016-10-18,4828.1,4802.166666666667,4820.933333333334,0.005576321469789984,,,0,0.0
2016-10-19,4833.7,4832.066666666667,4854.933333333333,0.005162617391492634,,,0,0.0
2016-10-20,4849.1,4829.8,4846.400000000001,0.004669655440781375,,,0,0.0
2016-10-21,4847.8,4833.866666666667,4866.333333333334,0.004647088692218769,,,0,0.0
2016-10-23,4850.6,4838.366666666666,4859.633333333331,0.004396921742180774,,,0,0.0
2016-10-24,4907.1,4850.866666666667,4854.933333333333,0.004973986871026568,,,0,0.0
2016-10-25,4875.6,4887.666666666667,4930.233333333334,0.0051777719678427845,,,0,0.0
2016-10-26,4857.1,4890.166666666667,4907.133333333334,0.005240486123952683,,,0,0.0
2016-10-27,4821.8,4860.966666666666,4880.033333333333,0.005434190564395804,,,0,0.0
2016-10-28,4807.6,4837.099999999999,4867.399999999999,0.005336491446400117,,,0,0.0
2016-10-30,4804.8,4814.033333333334,4839.266666666667,0.005321195352725517,,,0,0.0
2016-10-31,4803.8,4800.966666666666,4810.733333333333,0.00532181741643092,,,0,0.0
2016-11-01,4757.6,4811.133333333332,4824.866666666665,0.005653130934237365,,,0,0.0
2016-11-02,4709.2,4765.933333333333,4810.966666666667,0.0057735794270221035,,,0,0.0
2016-11-03,4678.2,4725.966666666667,4753.633333333334,0.00517313233952112,,,0,0.0
2016-11-04,4662.4,4693.599999999999,4716.199999999999,0.005168698303158218,,,0,0.0
2016-11-06,4724.0,4670.9,4688.299999999999,0.006110265651640131,,,0,0.0
2016-11-07,4775.7,4725.900000000001,4734.100000000001,0.006629021967024863,,,0,0.0
2016-11-08,4816.9,4758.633333333334,4800.166666666668,0.006906605034083632,,,0,0.0
2016-11-09,4818.6,4798.499999999999,4842.299999999998,0.006875301841410611,,,0,0.0
2016-11-10,4739.2,4739.1,4918.6,0.00774588628898814,,,0,0.0
2016-11-11,4744.0,4767.033333333333,4853.166666666666,0.0077438973875398175,,,0,0.0
2016-11-13,4767.9,4728.866666666667,4774.133333333333,0.00780624545239604,,,0,0.0
2016-11-14,4695.9,4763.599999999999,4774.999999999999,0.008431144956031953,,,0,0.0
2016-11-15,4770.0,4718.666666666667,4763.033333333334,0.00927657206012663,,,0,0.0
2016-11-16,4784.0,4747.599999999999,4802.699999999999,0.008856460801683706,,,0,0.0
2016-11-17,4828.1,4772.466666666667,4807.333333333334,0.009062303585717447,,,0,0.0
2016-11-18,4811.1,4813.366666666667,4847.433333333333,0.009057199441669229,,,0,0.0
2016-11-20,4810.6,4818.633333333333,4833.566666666667,0.008913344271631365,,,0,0.0
2016-11-21,4859.9,4811.3,4812.900000000001,0.009174415030514532,,,0,0.0
2016-11-22,4875.1,4842.3,4880.3,0.009187149070129458,,,0,0.0
2016-11-23,4849.2,4873.366666666667,4887.133333333333,0.009286028135485085,,,0,0.0
2016-11-24,4859.1,4854.566666666667,4877.933333333333,0.008977539657131597,,,0,0.0
2016-11-25,4870.0,4854.166666666667,4868.133333333334,0.008577760807371288,,,0,0.0
2016-11-27,4861.9,4864.400000000001,4876.100000000001,0.008395887829314028,,,0,0.0
2016-11-28,4856.5,4861.766666666666,4864.333333333333,0.008335109916854093,,,0,0.0
2016-11-29,4874.4,4859.599999999999,4876.399999999999,0.007927368273748557,,,0,0.0
2016-11-30,4820.4,4873.2,4898.799999999999,0.008088710637410883,,,0,0.0
2016-12-01,4732.3,4839.6,4866.400000000001,0.008865302826329394,,,0,0.0
2016-12-02,4733.8,4760.933333333333,4798.766666666666,0.008865050109474484,,,0,0.0
2016-12-04,4714.2,4733.366666666666,4759.333333333332,0.00811813633753197,,,0,0.0
2016-12-05,4781.6,4711.466666666667,4721.333333333334,0.008744716507576774,,,0,0.0
2016-12-06,4788.8,4763.066666666667,4814.333333333333,0.008682226180327927,,,0,0.0
2016-12-07,4843.3,4784.400000000001,4800.800000000001,0.008224397893573012,,,0,0.0
2016-12-08,4860.9,4820.599999999999,4877.5999999999985,0.00754059692954945,,,0,0.0
2016-12-09,4894.6,4855.5,4874.7,0.007647620624532293,,,0,0.0
2016-12-11,4901.5,4881.533333333334,4910.366666666668,0.007410840228350637,,,0,0.0
2016-12-12,4865.2,4904.033333333334,4914.266666666667,0.007578543963557134,,,0,0.0
2016-12-13,4940.6,4873.766666666666,4895.033333333333,0.008274721668648828,,,0,0.0
2016-12-14,4932.2,4922.466666666666,4981.133333333332,0.008027372640763608,,,0,0.0
2016-12-15,4941.5,4934.533333333333,4956.366666666666,0.00801295856386673,,,0,0.0
2016-12-16,4916.5,4941.433333333333,4963.066666666667,0.008003128826344514,,,0,0.0
2016-12-18,4923.4,4925.133333333333,4944.366666666667,0.00799885290213368,,,0,0.0
2016-12-19,4943.4,4921.9,4926.999999999999,0.008027757395644118,,,0,0.0
2016-12-20,4958.0,4941.599999999999,4969.299999999999,0.008020211035320175,,,0,0.0
2016-12-21,4949.2,4954.266666666666,4968.533333333333,0.00803082195376953,,,0,0.0
2016-12-22,4934.7,4950.400000000001,4960.100000000001,0.00804957789210186,,,0,0.0
2016-12-23,4944.3,4935.900000000001,4953.100000000001,0.007563326672782035,,,0,0.0
2016-12-26,4944.3,4937.633333333334,4950.966666666668,0.006020739398319435,,,0,0.0
2016-12-27,4964.5,4943.933333333333,4946.166666666667,0.006017322006610892,,,0,0.0
2016-12-28,4927.3,4967.266666666666,4992.733333333333,0.006251254882444267,,,0,0.0
2016-12-29,4920.2,4943.266666666666,4964.733333333333,0.005610173178477135,,,0,0.0
2016-12-30,4865.3,4919.2,4935.7,0.006277832224413093,,,0,0.0
2017-01-02,4888.1,4885.666666666667,4921.033333333334,0.005848417372885926,,,0,0.0
2017-01-03,4904.5,4887.066666666667,4893.333333333333,0.005840823341555912,,,0,0.0
2017-01-04,4933.1,4903.366666666667,4928.433333333333,0.0057814957787500594,,,0,0.0
2017-01-05,4960.4,4926.533333333334,4948.966666666667,0.005891622948452199,,,0,0.0
2017-01-06,5004.9,4948.266666666666,4976.033333333333,0.00585629603003693,,,0,0.0
2017-01-08,5010.4,4991.633333333333,5030.666666666666,0.004831620317331971,,,0,0.0
2017-01-09,5016.4,5007.8,5013.0,0.004798788679731427,,,0,0.0
2017-01-10,5032.0,5016.3,5029.700000000001,0.004820349515349172,,,0,0.0
2017-01-11,5042.4,5028.766666666666,5050.133333333333,0.004614169819994149,,,0,0.0
2017-01-12,5037.5,5032.766666666667,5057.933333333334,0.004641182845769564,,,0,0.0
